Time,Ne,,,,Sample,Population,PopulationQin,LineThickness
0,0.394275,81169.66234,0.111473,0.217564,Kazakhstan05.,CentralAsia,CentralAsia,no
4176.394444,1.787474628,18075.06688,0.024823,0.027027,Kazakhstan05.,CentralAsia,CentralAsia,no
8721.36386,6.164592748,5596.754653,0.007686,0.004585,Kazakhstan05.,CentralAsia,CentralAsia,no
13668.02795,4.717132725,7873.38962,0.010813,0.006278,Kazakhstan05.,CentralAsia,CentralAsia,no
19050.92583,5.538038953,7208.672091,0.0099,0.006401,Kazakhstan05.,CentralAsia,CentralAsia,no
24908.85487,5.538038953,7748.337984,0.010641,0.007125,Kazakhstan05.,CentralAsia,CentralAsia,no
31283.9244,9.223503708,5009.330234,0.006879,0.004717,Kazakhstan05.,CentralAsia,CentralAsia,no
38222.02887,9.223503708,5404.053342,0.007422,0.005365,Kazakhstan05.,CentralAsia,CentralAsia,no
45772.37468,10.01258599,5368.426686,0.007373,0.005691,Kazakhstan05.,CentralAsia,CentralAsia,no
53989.37279,10.01258599,5786.937269,0.007947,0.006537,Kazakhstan05.,CentralAsia,CentralAsia,no
62931.69238,10.56006112,5911.387896,0.008118,0.00703,Kazakhstan05.,CentralAsia,CentralAsia,no
72663.20716,10.56006112,6364.855102,0.008741,0.007644,Kazakhstan05.,CentralAsia,CentralAsia,no
83253.4685,10.81749153,6684.701848,0.00918,0.008094,Kazakhstan05.,CentralAsia,CentralAsia,no
94778.65172,10.81749153,7185.549015,0.009868,0.008802,Kazakhstan05.,CentralAsia,CentralAsia,no
107321.5561,9.94662079,8385.787931,0.011516,0.010369,Kazakhstan05.,CentralAsia,CentralAsia,no
120971.6048,9.94662079,8981.827631,0.012335,0.011221,Kazakhstan05.,CentralAsia,CentralAsia,no
135826.2643,9.180501861,10400.41117,0.014283,0.013035,Kazakhstan05.,CentralAsia,CentralAsia,no
151992.4641,9.180501861,11089.13701,0.015229,0.013917,Kazakhstan05.,CentralAsia,CentralAsia,no
169585.1767,8.97093372,12074.50566,0.016582,0.015113,Kazakhstan05.,CentralAsia,CentralAsia,no
188731.2034,8.97093372,12818.19857,0.017604,0.016006,Kazakhstan05.,CentralAsia,CentralAsia,no
209567.2812,9.203922222,13238.99365,0.018181,0.016482,Kazakhstan05.,CentralAsia,CentralAsia,no
232242.4487,9.203922222,14000.87822,0.019228,0.017356,Kazakhstan05.,CentralAsia,CentralAsia,no
256919.4657,9.637715049,14114.94434,0.019384,0.017442,Kazakhstan05.,CentralAsia,CentralAsia,no
283774.3396,9.637715049,14871.7989,0.020424,0.018291,Kazakhstan05.,CentralAsia,CentralAsia,no
313000.1111,9.967788366,15116.48084,0.02076,0.018546,Kazakhstan05.,CentralAsia,CentralAsia,no
344805.4342,9.967788366,15852.85839,0.021771,0.019383,Kazakhstan05.,CentralAsia,CentralAsia,no
379418.3619,9.966175394,16573.48282,0.022761,0.020239,Kazakhstan05.,CentralAsia,CentralAsia,no
417086.3454,9.966175394,17262.49324,0.023707,0.021063,Kazakhstan05.,CentralAsia,CentralAsia,no
458079.5471,9.620015364,18538.33801,0.025459,0.022623,Kazakhstan05.,CentralAsia,CentralAsia,no
502691.3128,9.620015364,19117.02313,0.026254,0.023356,Kazakhstan05.,CentralAsia,CentralAsia,no
551241.0111,9.150747895,20593.81627,0.028282,0.025176,Kazakhstan05.,CentralAsia,CentralAsia,no
604076.3988,9.150747895,20956.83037,0.028781,0.025658,Kazakhstan05.,CentralAsia,CentralAsia,no
661575.5137,8.750574792,22130.95371,0.030393,0.027104,Kazakhstan05.,CentralAsia,CentralAsia,no
724149.9865,8.750574792,22161.91085,0.030436,0.027171,Kazakhstan05.,CentralAsia,CentralAsia,no
792248.3524,8.504612615,22636.70281,0.031088,0.027752,Kazakhstan05.,CentralAsia,CentralAsia,no
866357.4711,8.504612615,22258.7923,0.030569,0.027298,Kazakhstan05.,CentralAsia,CentralAsia,no
947008.6773,8.448653222,21827.53936,0.029976,0.026757,Kazakhstan05.,CentralAsia,CentralAsia,no
1034778.727,8.448653222,21048.67321,0.028907,0.025784,Kazakhstan05.,CentralAsia,CentralAsia,no
1130296.421,8.584180548,19786.44076,0.027173,0.024215,Kazakhstan05.,CentralAsia,CentralAsia,no
1234245.445,8.584180548,18702.94926,0.025685,0.022847,Kazakhstan05.,CentralAsia,CentralAsia,no
1347370.519,8.871176747,16938.91868,0.023263,0.020664,Kazakhstan05.,CentralAsia,CentralAsia,no
1470481.184,8.871176747,15686.95563,0.021543,0.019085,Kazakhstan05.,CentralAsia,CentralAsia,no
1604458.896,9.218514247,13829.64382,0.018993,0.016798,Kazakhstan05.,CentralAsia,CentralAsia,no
1750263.18,9.218514247,12523.75027,0.017199,0.015167,Kazakhstan05.,CentralAsia,CentralAsia,no
1908937.78,9.513919409,10846.84262,0.014896,0.013115,Kazakhstan05.,CentralAsia,CentralAsia,no
2081618.703,9.513919409,9561.152342,0.013131,0.01153,Kazakhstan05.,CentralAsia,CentralAsia,no
2269542.732,9.685916044,8142.641046,0.011183,0.009804,Kazakhstan05.,CentralAsia,CentralAsia,no
2474054.527,9.685916044,6935.367278,0.009525,0.008332,Kazakhstan05.,CentralAsia,CentralAsia,no
2696618.926,9.711320361,5767.668592,0.007921,0.00692,Kazakhstan05.,CentralAsia,CentralAsia,no
2938829.932,9.711320361,4699.299933,0.006454,0.00563,Kazakhstan05.,CentralAsia,CentralAsia,no
3202420.652,9.581174986,3774.866461,0.005184,0.004518,Kazakhstan05.,CentralAsia,CentralAsia,no
3489278.909,9.581174986,2902.171818,0.003986,0.003471,Kazakhstan05.,CentralAsia,CentralAsia,no
3801458.598,9.311502112,2214.468307,0.003041,0.002646,Kazakhstan05.,CentralAsia,CentralAsia,no
4141194.825,9.311502112,1577.756171,0.002167,0.001885,Kazakhstan05.,CentralAsia,CentralAsia,no
4510920.469,8.878010374,1123.355638,0.001543,0.001341,Kazakhstan05.,CentralAsia,CentralAsia,no
4913281.795,8.878010374,722.156526,0.000992,0.000862,Kazakhstan05.,CentralAsia,CentralAsia,no
5351160.217,8.878010374,443.203512,0.000609,0.000528,Kazakhstan05.,CentralAsia,CentralAsia,no
5827690.75,8.878010374,258.620411,0.000355,0.000308,Kazakhstan05.,CentralAsia,CentralAsia,no
0,0.866812053,51928.05102,0.06531,0.083551,Krgy180.,CentralAsia,CentralAsia,no
5251.774,4.271243239,10986.29183,0.013817,0.008611,Krgy180.,CentralAsia,CentralAsia,no
10962.55184,5.0022286,10052.96404,0.012644,0.007309,Krgy180.,CentralAsia,CentralAsia,no
17171.43609,6.526558328,8271.360455,0.010403,0.006705,Krgy180.,CentralAsia,CentralAsia,no
23922.94349,8.109309461,7160.056924,0.009005,0.006627,Krgy180.,CentralAsia,CentralAsia,no
31263.39553,8.109309461,7703.481652,0.009689,0.007421,Krgy180.,CentralAsia,CentralAsia,no
39244.52791,10.04200112,6694.660067,0.00842,0.006785,Krgy180.,CentralAsia,CentralAsia,no
47922.88893,10.04200112,7206.512496,0.009064,0.007919,Krgy180.,CentralAsia,CentralAsia,no
57358.63638,12.16945359,6402.226495,0.008052,0.007421,Krgy180.,CentralAsia,CentralAsia,no
67618.54538,12.16945359,6893.72544,0.00867,0.008279,Krgy180.,CentralAsia,CentralAsia,no
78773.60211,11.61892789,7765.983265,0.009767,0.009597,Krgy180.,CentralAsia,CentralAsia,no
90902.61327,11.61892789,8342.682945,0.010493,0.010554,Krgy180.,CentralAsia,CentralAsia,no
104091.0029,9.879076086,10516.52078,0.013227,0.013494,Krgy180.,CentralAsia,CentralAsia,no
118430.2108,9.879076086,11243.64032,0.014141,0.014666,Krgy180.,CentralAsia,CentralAsia,no
134021.9036,9.148637614,12951.67686,0.016289,0.016912,Krgy180.,CentralAsia,CentralAsia,no
150974.3654,9.148637614,13782.31712,0.017334,0.017886,Krgy180.,CentralAsia,CentralAsia,no
169407.3101,9.145144361,14644.20306,0.018418,0.018872,Krgy180.,CentralAsia,CentralAsia,no
189448.8738,9.145144361,15522.19296,0.019522,0.019918,Krgy180.,CentralAsia,CentralAsia,no
211240.4272,9.302265539,16142.98354,0.020303,0.020659,Krgy180.,CentralAsia,CentralAsia,no
234934.7711,9.302265539,17040.42735,0.021432,0.021752,Krgy180.,CentralAsia,CentralAsia,no
260697.3395,9.667279692,17275.0127,0.021727,0.022003,Krgy180.,CentralAsia,CentralAsia,no
288709.2071,9.667279692,18161.76926,0.022842,0.02303,Krgy180.,CentralAsia,CentralAsia,no
319166.4884,9.96323545,18483.14963,0.023246,0.023375,Krgy180.,CentralAsia,CentralAsia,no
352282.7435,9.96323545,19336.46941,0.024319,0.024371,Krgy180.,CentralAsia,CentralAsia,no
388290.1814,9.871180378,20345.00401,0.025588,0.025616,Krgy180.,CentralAsia,CentralAsia,no
427441.4648,9.871180378,21126.04759,0.02657,0.026589,Krgy180.,CentralAsia,CentralAsia,no
470010.913,9.510261056,22655.56418,0.028494,0.028522,Krgy180.,CentralAsia,CentralAsia,no
516296.3073,9.510261056,23279.67877,0.029279,0.029331,Krgy180.,CentralAsia,CentralAsia,no
566623.101,9.113486331,24804.62917,0.031197,0.031262,Krgy180.,CentralAsia,CentralAsia,no
621343.2172,9.113486331,25152.02003,0.031634,0.031728,Krgy180.,CentralAsia,CentralAsia,no
680840.4626,8.782727931,26264.63734,0.033033,0.033138,Krgy180.,CentralAsia,CentralAsia,no
745532.3321,8.782727931,26212.82423,0.032968,0.033106,Krgy180.,CentralAsia,CentralAsia,no
815872.4154,8.575668961,26561.93469,0.033407,0.03355,Krgy180.,CentralAsia,CentralAsia,no
892352.803,8.575668961,26034.07125,0.032743,0.032907,Krgy180.,CentralAsia,CentralAsia,no
975510.7039,8.544257031,25374.12253,0.031913,0.032066,Krgy180.,CentralAsia,CentralAsia,no
1065928.446,8.544257031,24392.94632,0.030679,0.030826,Krgy180.,CentralAsia,CentralAsia,no
1164239.489,8.710565942,22786.33668,0.028658,0.028776,Krgy180.,CentralAsia,CentralAsia,no
1271133.844,8.710565942,21480.01441,0.027015,0.027099,Krgy180.,CentralAsia,CentralAsia,no
1387360.476,9.061224261,19283.82483,0.024253,0.024301,Krgy180.,CentralAsia,CentralAsia,no
1513734.521,9.061224261,17829.83384,0.022425,0.022425,Krgy180.,CentralAsia,CentralAsia,no
1651140.901,9.561292625,15477.22558,0.019466,0.019438,Krgy180.,CentralAsia,CentralAsia,no
1800543.344,9.561292625,14036.38566,0.017654,0.017581,Krgy180.,CentralAsia,CentralAsia,no
1962989.798,10.1521924,11870.35194,0.014929,0.014845,Krgy180.,CentralAsia,CentralAsia,no
2139617.846,10.1521924,10548.64619,0.013267,0.013153,Krgy180.,CentralAsia,CentralAsia,no
2331666.137,10.72578314,8770.563043,0.011031,0.010922,Krgy180.,CentralAsia,CentralAsia,no
2540481.003,10.72578314,7611.099005,0.009572,0.009456,Krgy180.,CentralAsia,CentralAsia,no
2767526.683,11.14139135,6263.822327,0.007878,0.007777,Krgy180.,CentralAsia,CentralAsia,no
3014393.749,11.14139135,5270.171388,0.006628,0.006536,Krgy180.,CentralAsia,CentralAsia,no
3282813.543,11.30486327,4282.066054,0.005386,0.005311,Krgy180.,CentralAsia,CentralAsia,no
3574667.197,11.30486327,3453.760489,0.004344,0.004285,Krgy180.,CentralAsia,CentralAsia,no
3892000.678,11.23045904,2729.018299,0.003432,0.003388,Krgy180.,CentralAsia,CentralAsia,no
4237038.62,11.23045904,2079.591554,0.002615,0.002585,Krgy180.,CentralAsia,CentralAsia,no
4612199.367,11.00768385,1561.304391,0.001964,0.001943,Krgy180.,CentralAsia,CentralAsia,no
5020113.617,11.00768385,1105.542184,0.00139,0.001378,Krgy180.,CentralAsia,CentralAsia,no
5463639.467,10.66140748,772.807698,0.000972,0.000965,Krgy180.,CentralAsia,CentralAsia,no
5945887.675,10.66140748,497.697723,0.000626,0.000623,Krgy180.,CentralAsia,CentralAsia,no
6470237.304,10.66140748,306.213532,0.000385,0.000384,Krgy180.,CentralAsia,CentralAsia,no
7040364.595,10.66140748,179.275668,0.000225,0.000225,Krgy180.,CentralAsia,CentralAsia,no
0,0.610119051,65136.9946,0.091585,0.103168,Lebanon,SWAsia,SWAsia,no
5247.478321,2.84947157,14258.39129,0.020048,0.012079,Lebanon,SWAsia,SWAsia,no
10947.33597,2.313629026,18575.09427,0.026117,0.016185,Lebanon,SWAsia,SWAsia,no
17136.76317,2.331330405,19401.28516,0.027279,0.018296,Lebanon,SWAsia,SWAsia,no
23859.65657,4.669020835,10260.08305,0.014426,0.010377,Lebanon,SWAsia,SWAsia,no
31161.13215,4.669020835,10940.53983,0.015383,0.012094,Lebanon,SWAsia,SWAsia,no
39091.18333,9.736346929,5616.077436,0.007896,0.006546,Lebanon,SWAsia,SWAsia,no
47703.46157,9.736346929,6037.129909,0.008488,0.007192,Lebanon,SWAsia,SWAsia,no
57057.10539,12.44503192,5079.293557,0.007142,0.006333,Lebanon,SWAsia,SWAsia,no
67216.13075,12.44503192,5464.726484,0.007684,0.007189,Lebanon,SWAsia,SWAsia,no
78249.43099,11.82322511,6181.82257,0.008692,0.008538,Lebanon,SWAsia,SWAsia,no
90231.99622,11.82322511,6635.686785,0.00933,0.009561,Lebanon,SWAsia,SWAsia,no
103246.7423,10.83520415,7759.748615,0.010911,0.011386,Lebanon,SWAsia,SWAsia,no
117380.8529,10.83520415,8301.221856,0.011672,0.012285,Lebanon,SWAsia,SWAsia,no
132731.8761,9.929413194,9670.289897,0.013597,0.014396,Lebanon,SWAsia,SWAsia,no
149404.6761,9.929413194,10299.89361,0.014482,0.015432,Lebanon,SWAsia,SWAsia,no
167512.0429,9.525697064,11410.84421,0.016044,0.017093,Lebanon,SWAsia,SWAsia,no
187178.3504,9.525697064,12099.26522,0.017012,0.018061,Lebanon,SWAsia,SWAsia,no
208537.1174,9.685799275,12593.99905,0.017708,0.018699,Lebanon,SWAsia,SWAsia,no
231734.0566,9.685799275,13302.75178,0.018704,0.019645,Lebanon,SWAsia,SWAsia,no
256928.2931,10.06864787,13492.96825,0.018972,0.019854,Lebanon,SWAsia,SWAsia,no
284290.5363,10.06864787,14199.36295,0.019965,0.020795,Lebanon,SWAsia,SWAsia,no
314008.5662,10.43639314,14386.29433,0.020228,0.021005,Lebanon,SWAsia,SWAsia,no
346283.5758,10.43639314,15074.12261,0.021195,0.021918,Lebanon,SWAsia,SWAsia,no
381337.4869,10.48083018,15680.76461,0.022048,0.022753,Lebanon,SWAsia,SWAsia,no
419408.0732,10.48083018,16328.00926,0.022958,0.023657,Lebanon,SWAsia,SWAsia,no
460756.2758,10.14162882,17492.90293,0.024596,0.025333,Lebanon,SWAsia,SWAsia,no
505662.5455,10.14162882,18047.05074,0.025375,0.026156,Lebanon,SWAsia,SWAsia,no
554434.7685,9.672185495,19408.58456,0.027289,0.028137,Lebanon,SWAsia,SWAsia,no
607404.6083,9.672185495,19780.07803,0.027812,0.028706,Lebanon,SWAsia,SWAsia,no
664933.6027,9.289801084,20842.74623,0.029306,0.030251,Lebanon,SWAsia,SWAsia,no
727414.9923,9.289801084,20934.48437,0.029435,0.0304,Lebanon,SWAsia,SWAsia,no
795273.7212,9.058145122,21395.46927,0.030083,0.031066,Lebanon,SWAsia,SWAsia,no
868973.7525,9.058145122,21139.32824,0.029723,0.030692,Lebanon,SWAsia,SWAsia,no
949017.4589,8.974577989,20899.36907,0.029385,0.030336,Lebanon,SWAsia,SWAsia,no
1035950.5,8.974577989,20279.98138,0.028514,0.02942,Lebanon,SWAsia,SWAsia,no
1130366.091,9.00784688,19421.70962,0.027308,0.028163,Lebanon,SWAsia,SWAsia,no
1232908.658,9.00784688,18478.09289,0.025981,0.026768,Lebanon,SWAsia,SWAsia,no
1344277.499,9.115198292,17191.57503,0.024172,0.024891,Lebanon,SWAsia,SWAsia,no
1465231.661,9.115198292,16002.19835,0.0225,0.023137,Lebanon,SWAsia,SWAsia,no
1596597.254,9.243417238,14512.21715,0.020405,0.020967,Lebanon,SWAsia,SWAsia,no
1739270.501,9.243417238,13173.13772,0.018522,0.019004,Lebanon,SWAsia,SWAsia,no
1894223.226,9.332443739,11673.31267,0.016413,0.016826,Lebanon,SWAsia,SWAsia,no
2062513.824,9.332443739,10281.6059,0.014456,0.014802,Lebanon,SWAsia,SWAsia,no
2245289.707,9.335124926,8891.810807,0.012502,0.012791,Lebanon,SWAsia,SWAsia,no
2443797.66,9.335124926,7543.294557,0.010606,0.010843,Lebanon,SWAsia,SWAsia,no
2659392.383,9.238719964,6321.159271,0.008888,0.00908,Lebanon,SWAsia,SWAsia,no
2893543.803,9.238719964,5114.191926,0.007191,0.007344,Lebanon,SWAsia,SWAsia,no
3147849.272,9.075971206,4094.780554,0.005757,0.005876,Lebanon,SWAsia,SWAsia,no
3424043.925,9.075971206,3122.674676,0.004391,0.004479,Lebanon,SWAsia,SWAsia,no
3724011.661,8.908566743,2345.058795,0.003297,0.00336,Lebanon,SWAsia,SWAsia,no
4049799.161,8.908566743,1665.179764,0.002341,0.002384,Lebanon,SWAsia,SWAsia,no
4403628.082,8.777971448,1153.097623,0.001621,0.001649,Lebanon,SWAsia,SWAsia,no
4787912.132,8.777971448,753.029206,0.001059,0.001075,Lebanon,SWAsia,SWAsia,no
5205272.914,8.669414541,475.053615,0.000668,0.000677,Lebanon,SWAsia,SWAsia,no
5658557.615,8.669414541,281.064946,0.000395,0.0004,Lebanon,SWAsia,SWAsia,no
6150858.509,8.669414541,157.841436,0.000222,0.000224,Lebanon,SWAsia,SWAsia,no
6685533.08,8.669414541,83.761987,0.000118,0.000119,Lebanon,SWAsia,SWAsia,no
0,70.17851661,487.363413,0.000736,0.00137,Russia88. ,CentralAsia,CentralAsia,no
4622.730393,3.985728234,9249.556034,0.013969,0.049716,Russia88. ,CentralAsia,CentralAsia,no
9643.201822,3.050224583,12901.0688,0.019484,0.039447,Russia88. ,CentralAsia,CentralAsia,no
15094.24542,3.921160758,10696.77456,0.016155,0.019256,Russia88. ,CentralAsia,CentralAsia,no
21013.53624,5.518907637,8129.539219,0.012277,0.011208,Russia88. ,CentralAsia,CentralAsia,no
27441.44043,5.518907637,8708.230078,0.013151,0.011818,Russia88. ,CentralAsia,CentralAsia,no
34421.55342,7.668117155,6720.434128,0.010149,0.008864,Russia88. ,CentralAsia,CentralAsia,no
42001.23814,7.668117155,7214.080451,0.010895,0.009472,Russia88. ,CentralAsia,CentralAsia,no
50231.62505,9.952956905,5969.397605,0.009015,0.008043,Russia88. ,CentralAsia,CentralAsia,no
59169.22674,9.952956905,6414.970376,0.009688,0.008977,Russia88. ,CentralAsia,CentralAsia,no
68874.86153,10.13370547,6765.510847,0.010217,0.009735,Russia88. ,CentralAsia,CentralAsia,no
79413.65345,10.13370547,7258.577394,0.010962,0.01044,Russia88. ,CentralAsia,CentralAsia,no
90857.72335,8.859658342,8889.346443,0.013425,0.012832,Russia88. ,CentralAsia,CentralAsia,no
103285.1124,8.859658342,9496.750855,0.014342,0.013859,Russia88. ,CentralAsia,CentralAsia,no
116779.244,7.968282221,11253.02208,0.016995,0.016423,Russia88. ,CentralAsia,CentralAsia,no
131433.2294,7.968282221,11960.61363,0.018063,0.01739,Russia88. ,CentralAsia,CentralAsia,no
147345.5619,7.828199482,12913.57029,0.019502,0.018646,Russia88. ,CentralAsia,CentralAsia,no
164624.4229,7.828199482,13666.71906,0.02064,0.019619,Russia88. ,CentralAsia,CentralAsia,no
183387.6813,8.055888978,14029.81499,0.021188,0.020044,Russia88. ,CentralAsia,CentralAsia,no
203762.3561,8.055888978,14792.69682,0.02234,0.021036,Russia88. ,CentralAsia,CentralAsia,no
225887.3068,8.454302783,14836.26782,0.022406,0.021033,Russia88. ,CentralAsia,CentralAsia,no
249912.6953,8.454302783,15586.60311,0.023539,0.021991,Russia88. ,CentralAsia,CentralAsia,no
276002.1391,8.784424418,15725.99785,0.02375,0.022134,Russia88. ,CentralAsia,CentralAsia,no
304331.6346,8.784424418,16448.26844,0.024841,0.023074,Russia88. ,CentralAsia,CentralAsia,no
335094.9393,8.791996128,17133.9382,0.025876,0.024024,Russia88. ,CentralAsia,CentralAsia,no
368500.8806,8.791996128,17801.57872,0.026884,0.024956,Russia88. ,CentralAsia,CentralAsia,no
404776.0472,8.474773309,19096.83156,0.02884,0.026805,Russia88. ,CentralAsia,CentralAsia,no
444166.9416,8.474773309,19645.49564,0.029669,0.027633,Russia88. ,CentralAsia,CentralAsia,no
486941.0568,8.011003053,21242.90616,0.032082,0.029937,Russia88. ,CentralAsia,CentralAsia,no
533389.5672,8.011003053,21561.39415,0.032563,0.030471,Russia88. ,CentralAsia,CentralAsia,no
583827.8668,7.578406466,22949.8622,0.034659,0.032488,Russia88. ,CentralAsia,CentralAsia,no
638598.2607,7.578406466,22907.82643,0.034596,0.032509,Russia88. ,CentralAsia,CentralAsia,no
698072.6555,7.272608489,23608.28094,0.035654,0.033544,Russia88. ,CentralAsia,CentralAsia,no
762656.3272,7.272608489,23113.94969,0.034907,0.032903,Russia88. ,CentralAsia,CentralAsia,no
832786.8448,7.135430889,22835.2351,0.034486,0.032531,Russia88. ,CentralAsia,CentralAsia,no
908941.6052,7.135430889,21894.05766,0.033065,0.031219,Russia88. ,CentralAsia,CentralAsia,no
991637.2949,7.184775437,20635.77403,0.031165,0.029431,Russia88. ,CentralAsia,CentralAsia,no
1081436.349,7.184775437,19368.87566,0.029251,0.027617,Russia88. ,CentralAsia,CentralAsia,no
1178948.565,7.407682157,17456.20436,0.026363,0.024881,Russia88. ,CentralAsia,CentralAsia,no
1284835.948,7.407682157,16046.37014,0.024234,0.022841,Russia88. ,CentralAsia,CentralAsia,no
1399819.168,7.763087675,13934.33676,0.021044,0.019818,Russia88. ,CentralAsia,CentralAsia,no
1524678.637,7.763087675,12546.42915,0.018948,0.017806,Russia88. ,CentralAsia,CentralAsia,no
1660262.582,8.192271488,10591.77764,0.015996,0.015014,Russia88. ,CentralAsia,CentralAsia,no
1807492.428,8.192271488,9331.203642,0.014092,0.013194,Russia88. ,CentralAsia,CentralAsia,no
1967368.716,8.61588355,7721.263417,0.011661,0.010904,Russia88. ,CentralAsia,CentralAsia,no
2140977.027,8.61588355,6633.522236,0.010018,0.009347,Russia88. ,CentralAsia,CentralAsia,no
2329497.667,8.94439054,5406.021049,0.008164,0.00761,Russia88. ,CentralAsia,CentralAsia,no
2534211.049,8.94439054,4499.838192,0.006796,0.006325,Russia88. ,CentralAsia,CentralAsia,no
2756508.46,9.106368852,3605.264285,0.005445,0.005065,Russia88. ,CentralAsia,CentralAsia,no
2997899.594,9.106368852,2877.709336,0.004346,0.004041,Russia88. ,CentralAsia,CentralAsia,no
3260024.393,9.076571301,2243.211486,0.003388,0.003149,Russia88. ,CentralAsia,CentralAsia,no
3544664.886,9.076571301,1692.497145,0.002556,0.002376,Russia88. ,CentralAsia,CentralAsia,no
3853754.343,8.889951295,1258.514705,0.001901,0.001767,Russia88. ,CentralAsia,CentralAsia,no
4189392.341,8.889951295,881.552139,0.001331,0.001238,Russia88. ,CentralAsia,CentralAsia,no
4553859.837,8.553316033,612.510021,0.000925,0.00086,Russia88. ,CentralAsia,CentralAsia,no
4949633.159,8.553316033,388.590619,0.000587,0.000545,Russia88. ,CentralAsia,CentralAsia,no
5379401.229,8.553316033,235.431231,0.000356,0.00033,Russia88. ,CentralAsia,CentralAsia,no
5846083.865,8.553316033,135.68068,0.000205,0.00019,Russia88. ,CentralAsia,CentralAsia,no
0,2.403014232,20105.53633,0.024701,0.031944,Russia00. ,CentralAsia,CentralAsia,no
5391.622784,1.502832899,33733.76971,0.041444,0.03064,Russia00. ,CentralAsia,CentralAsia,no
11249.04181,3.570030799,14938.1523,0.018352,0.011855,Russia00. ,CentralAsia,CentralAsia,no
17611.59377,4.784841716,11889.92433,0.014607,0.00986,Russia00. ,CentralAsia,CentralAsia,no
24524.23487,6.497903062,9373.5695,0.011516,0.008475,Russia00. ,CentralAsia,CentralAsia,no
32033.79447,6.497903062,10046.44793,0.012343,0.009696,Russia00. ,CentralAsia,CentralAsia,no
40191.47272,9.546389363,7338.724941,0.009016,0.007769,Russia00. ,CentralAsia,CentralAsia,no
49053.46487,9.546389363,7887.036254,0.00969,0.008916,Russia00. ,CentralAsia,CentralAsia,no
58680.9613,11.4509474,7067.237043,0.008683,0.00814,Russia00. ,CentralAsia,CentralAsia,no
69139.52315,11.4509474,7596.933418,0.009333,0.009164,Russia00. ,CentralAsia,CentralAsia,no
80501.57988,10.6463051,8771.485657,0.010776,0.010915,Russia00. ,CentralAsia,CentralAsia,no
92844.55604,10.6463051,9401.932425,0.011551,0.011963,Russia00. ,CentralAsia,CentralAsia,no
106253.3689,9.890961371,10828.32703,0.013303,0.01389,Russia00. ,CentralAsia,CentralAsia,no
120819.8041,9.890961371,11564.26229,0.014207,0.014876,Russia00. ,CentralAsia,CentralAsia,no
136644.3887,9.147473987,13323.68323,0.016369,0.017155,Russia00. ,CentralAsia,CentralAsia,no
153835.7668,9.147473987,14161.79389,0.017399,0.018307,Russia00. ,CentralAsia,CentralAsia,no
172510.6998,8.861963763,15502.06977,0.019045,0.020028,Russia00. ,CentralAsia,CentralAsia,no
192799.061,8.861963763,16398.67808,0.020147,0.021132,Russia00. ,CentralAsia,CentralAsia,no
214838.8411,9.149865124,16770.83053,0.020604,0.021526,Russia00. ,CentralAsia,CentralAsia,no
238781.7672,9.149865124,17673.8181,0.021713,0.022572,Russia00. ,CentralAsia,CentralAsia,no
264792.6788,9.591955771,17734.6936,0.021788,0.022577,Russia00. ,CentralAsia,CentralAsia,no
293048.9032,9.591955771,18618.9442,0.022874,0.023584,Russia00. ,CentralAsia,CentralAsia,no
323745.2505,9.875557343,18940.68586,0.02327,0.023925,Russia00. ,CentralAsia,CentralAsia,no
357092.7653,9.875557343,19786.43817,0.024309,0.02491,Russia00. ,CentralAsia,CentralAsia,no
393319.3504,9.77383825,20809.73259,0.025566,0.02617,Russia00. ,CentralAsia,CentralAsia,no
432674.1381,9.77383825,21575.59893,0.026507,0.027123,Russia00. ,CentralAsia,CentralAsia,no
475427.4902,9.374028858,23203.424,0.028507,0.029179,Russia00. ,CentralAsia,CentralAsia,no
521872.2463,9.374028858,23798.71973,0.029238,0.029967,Russia00. ,CentralAsia,CentralAsia,no
572328.0951,8.927347513,25461.79419,0.031281,0.032079,Russia00. ,CentralAsia,CentralAsia,no
627140.3251,8.927347513,25756.56815,0.031643,0.032492,Russia00. ,CentralAsia,CentralAsia,no
686685.4446,8.614179572,26796.65607,0.032921,0.033807,Russia00. ,CentralAsia,CentralAsia,no
751373.0545,8.614179572,26677.57401,0.032775,0.033675,Russia00. ,CentralAsia,CentralAsia,no
821645.8487,8.488648448,26729.8954,0.032839,0.033727,Russia00. ,CentralAsia,CentralAsia,no
897987.1063,8.488648448,26155.45174,0.032133,0.032999,Russia00. ,CentralAsia,CentralAsia,no
980920.0677,8.539032606,25222.54172,0.030987,0.031802,Russia00. ,CentralAsia,CentralAsia,no
1071014.178,8.539032606,24238.08337,0.029778,0.030541,Russia00. ,CentralAsia,CentralAsia,no
1168888.21,8.752262389,22523.19645,0.027671,0.028357,Russia00. ,CentralAsia,CentralAsia,no
1275214.008,8.752262389,21247.43211,0.026104,0.026716,Russia00. ,CentralAsia,CentralAsia,no
1390720.863,9.109421567,19084.13333,0.023446,0.02397,Russia00. ,CentralAsia,CentralAsia,no
1516201.751,9.109421567,17668.44145,0.021707,0.022148,Russia00. ,CentralAsia,CentralAsia,no
1652517.71,9.56145991,15436.07698,0.018964,0.019326,Russia00. ,CentralAsia,CentralAsia,no
1800604.702,9.56145991,14012.10777,0.017215,0.017502,Russia00. ,CentralAsia,CentralAsia,no
